"unit","genotype","g_alias","treatment","timestamp","Digital biomass [mm³]","greenness average","greenness bin0","greenness bin1","greenness bin2","greenness bin3","greenness bin4","greenness bin5","Height [mm]","Height Max [mm]","hue average [°]","hue bin0","hue bin1","hue bin2","hue bin3","hue bin4","hue bin5","Leaf angle [°]","Leaf area [mm²]","Leaf area index [mm²/mm²]","Leaf area (projected) [mm²]","Leaf inclination [mm²/mm²]","Light penetration depth [mm]","NDVI average","NDVI bin0","NDVI bin1","NDVI bin2","NDVI bin3","NDVI bin4","NDVI bin5","NPCI average","NPCI bin0","NPCI bin1","NPCI bin2","NPCI bin3","NPCI bin4","NPCI bin5","PSRI average","PSRI bin0","PSRI bin1","PSRI bin2","PSRI bin3","PSRI bin4","PSRI bin5"
"66:1:1","Raddish","Raddish","Drought",2022-03-03 09:51:08,893676,0.08624,0,0.00206,0.25414,0.7438,0,0,67.328,84.055,50.0732,0.00289,0.88063,0.0871,0.00467,0.02472,0,41.842,13273.4,0.147,8838.04,1.49904,62.769,0.36485,0,0,0.01,0.78529,0.2047,0,0.3,0,0,0.01011,0.93494,0.05494,0,0.21627,0,0,0.01011,0.97405,0.01584,0
"66:1:1","Raddish","Raddish","Drought",2022-03-04 13:26:50,735712,0.07039,0,0.00337,0.26542,0.73121,0,0,57.73,72.002,46.2222,0.00233,0.92281,0.04466,0.00451,0.02569,0,41.667,12744.1,0.142,8447.23,1.50417,53.433,0.33033,0,0,0.0106,0.8687,0.12069,0,0.30335,0,0,0.00986,0.9388,0.05135,0,0.2349,0,0,0.00986,0.9703,0.01984,0
"66:1:1","Raddish","Raddish","Drought",2022-03-07 13:40:27,539765,0.02598,1e-05,0.00247,0.36697,0.63054,0,0,41.603,57.395,36.2758,0.00302,0.95344,0.00588,0.00393,0.03372,0,41.822,12974.2,0.144,8598.9,1.49961,38.055,0.27015,0,2e-05,0.01474,0.92927,0.05597,0,0.29562,0,0,0.00978,0.92495,0.06527,0,0.26282,1e-05,1e-05,0.00976,0.94823,0.04194,5e-05
"67:1:1","Raddish","Raddish","Drought",2022-02-02 15:26:08,196779,-0.04538,1e-05,0.00222,0.66527,0.33231,2e-04,0,13.946,36.793,21.2247,0.0205,0.78786,0.02214,0.00512,0.16439,0,42.211,14110.4,0.157,9476.33,1.48835,8.698,0.25312,0,0,0.03791,0.93936,0.02273,0,0.28471,0,0,0.01329,0.93591,0.0508,0,0.25454,0,2e-05,0.01327,0.97988,0.00684,0
"67:1:1","Raddish","Raddish","Drought",2022-02-04 12:43:08,187031,-0.02549,0,7e-04,0.63276,0.36642,0.00012,0,13.065,41.793,25.2493,0.01319,0.84207,0.03651,0.00464,0.1036,0,41.712,14315.2,0.159,9519.43,1.50285,9.318,0.25898,0,0,0.03082,0.92534,0.04384,0,0.30396,0,0,0.0104,0.94483,0.04478,0,0.26887,0,0,0.0104,0.98186,0.00774,0
"67:1:1","Raddish","Raddish","Drought",2022-02-07 11:45:41,451894,0.02849,1e-05,0.002,0.46957,0.52825,0.00018,0,38.626,53.758,37.4287,0.01532,0.74811,0.13149,0.0067,0.09838,0,42.621,11699.2,0.13,7922.78,1.47674,35.527,0.34447,0,0,0.0205,0.78347,0.19604,0,0.28537,0,6e-05,0.02052,0.93213,0.04729,0,0.22548,0,0,0.02058,0.96741,0.01201,0
"67:1:1","Raddish","Raddish","Drought",2022-02-09 13:41:51,495993,0.07799,0,0.00077,0.37118,0.62778,0.00027,0,43.546,52.708,51.5891,0.01075,0.65081,0.26638,0.00856,0.06351,0,44.787,11390.1,0.127,8017.65,1.41947,40.117,0.42476,0,0,0.01179,0.61156,0.37665,0,0.25309,1e-05,0.00012,0.03471,0.92374,0.04141,0,0.18146,0,0,0.03484,0.957,0.00815,0
"67:1:1","Raddish","Raddish","Drought",2022-02-11 13:51:32,599618,0.15693,0,0.00084,0.2066,0.79168,0.00088,0,52.757,72.386,75.8934,0.00903,0.44867,0.4752,0.014,0.0531,0,44.931,11365.6,0.126,8017.06,1.41589,49.103,0.53155,0,0,0.00904,0.36091,0.63004,0,0.1923,0.00011,0.00022,0.06156,0.91443,0.02368,0,0.11276,0,2e-05,0.06187,0.93425,0.00386,0
"67:1:1","Raddish","Raddish","Drought",2022-02-14 13:45:03,810297,0.21297,0,0.00024,0.10094,0.89843,4e-04,0,67.569,71.4,95.5128,0.0041,0.25001,0.71599,0.00644,0.02346,0,50.136,11992.2,0.133,9186.95,1.30279,62.245,0.59867,0,0,0.00575,0.19752,0.79673,0,0.13007,1e-05,8e-05,0.06408,0.92045,0.01539,0,0.07119,0,0,0.06416,0.93231,0.00353,0
"67:1:1","Raddish","Raddish","Drought",2022-02-16 11:20:12,1088310,0.23742,0,2e-04,0.0723,0.92706,0.00044,0,78.196,85.088,98.7709,0.00278,0.19391,0.78049,0.00714,0.01569,0,48.36,13917.7,0.155,10356.3,1.33806,70.883,0.62517,0,0,0.00436,0.13837,0.85727,0,0.12551,1e-05,3e-05,0.04525,0.94304,0.01166,0,0.06175,0,2e-05,0.04527,0.95214,0.00257,0
"67:1:1","Raddish","Raddish","Drought",2022-02-21 11:29:53,1074060,0.24177,0,3e-05,0.06144,0.93845,8e-05,0,79.672,82.725,93.9552,0.00052,0.22294,0.77135,0.00191,0.00328,0,48.124,13480.9,0.15,10002.1,1.343,71.321,0.60087,0,0,0.00311,0.16982,0.82707,0,0.16424,0,0,0.01388,0.97444,0.01167,0,0.082,0,0,0.01388,0.98441,0.00171,0
"67:1:1","Raddish","Raddish","Drought",2022-02-22 08:44:38,1040920,0.22019,0,0.00011,0.07769,0.9222,1e-05,0,80.453,85.097,92.2927,0.00084,0.25214,0.73959,0.00254,0.00489,0,47.258,12938.3,0.144,9483.67,1.36159,73.891,0.58022,0,0,0.00259,0.20763,0.78978,0,0.15874,0,0,0.01851,0.96853,0.01296,0,0.08569,0,0,0.01851,0.98021,0.00128,0
"67:1:1","Raddish","Raddish","Drought",2022-02-23 13:33:56,826822,0.17207,0,0,0.14646,0.85354,1e-05,0,72.887,80.799,76.9817,0.00094,0.43187,0.55116,0.00363,0.0124,0,42.841,11343.9,0.126,7702.96,1.47063,68.611,0.50249,0,0,0.00657,0.39036,0.60307,0,0.20224,0,0,0.0134,0.97786,0.00873,0,0.12949,0,0,0.0134,0.98419,0.00241,0
"67:1:1","Raddish","Raddish","Drought",2022-02-24 08:42:54,838208,0.20107,0,0.00026,0.11322,0.88652,0,0,75.761,80.032,84.748,0.00077,0.33212,0.65562,0.00239,0.00911,0,45.428,11063.8,0.123,7857.59,1.40374,70.4,0.53483,0,0,0.00551,0.29658,0.69791,0,0.18528,0,0,0.00897,0.97806,0.01298,0,0.11081,0,0,0.00897,0.98926,0.00177,0
"67:1:1","Raddish","Raddish","Drought",2022-02-25 13:28:31,746647,0.18203,0,0.00015,0.13376,0.86608,1e-05,0,63.819,67.731,78.0026,0.00081,0.40284,0.5823,0.00352,0.01054,0,42.335,11699.4,0.13,7865.54,1.48482,59.807,0.49863,0,0,0.00635,0.36758,0.62608,0,0.21186,0,0,0.00949,0.97853,0.01198,0,0.13111,0,6e-05,0.00943,0.98803,0.00248,0
"67:1:1","Raddish","Raddish","Drought",2022-02-26 11:15:56,716776,0.15011,0,0.00039,0.1715,0.82811,0,0,60.062,64.078,68.7074,0.00112,0.52672,0.45669,0.00187,0.01359,0,40.094,11933.9,0.133,7663.8,1.55266,57.221,0.45614,0,0,0.00624,0.49205,0.50171,0,0.23823,0,0,0.00534,0.97844,0.01622,0,0.15638,0,0,0.00534,0.99286,0.00181,0
"67:1:1","Raddish","Raddish","Drought",2022-02-27 11:43:07,717090,0.14736,0,3e-05,0.17577,0.8242,0,0,61.549,65.812,67.542,0.00105,0.58534,0.39735,0.00289,0.01337,0,40.388,11650.7,0.129,7499.96,1.54325,58.544,0.44075,0,0,0.0072,0.56522,0.42759,0,0.24136,0,0,0.0068,0.98386,0.00934,0,0.16234,0,0,0.0068,0.99125,0.00195,0
"67:1:1","Raddish","Raddish","Drought",2022-02-28 10:36:14,654451,0.13098,0,3e-05,0.20253,0.79744,0,0,60.678,65.147,61.7161,0.00137,0.71741,0.26176,0.0042,0.01525,0,40.979,10785.6,0.12,7067.12,1.52486,58.246,0.40519,0,0,0.00881,0.68675,0.30445,0,0.25948,0,0,0.00806,0.98486,0.00709,0,0.18292,0,0,0.00806,0.98941,0.00254,0
"67:1:1","Raddish","Raddish","Drought",2022-03-01 09:48:18,615851,0.10384,0,0.00059,0.23594,0.76347,0,0,60.124,65.305,55.8265,0.00167,0.7866,0.18837,0.00457,0.0188,0,41.676,10243,0.114,6797.67,1.50389,58.032,0.3859,0,0,0.00994,0.74218,0.24788,0,0.26879,0,0,0.00902,0.97625,0.01473,0,0.19372,0,0,0.00902,0.98817,0.00281,0
"67:1:1","Raddish","Raddish","Drought",2022-03-02 13:40:51,560420,0.08647,0,5e-05,0.26543,0.73452,0,0,56.021,65.97,51.0484,0.00162,0.85063,0.12278,0.00472,0.02025,0,41.777,10003.7,0.111,6662.4,1.50092,54.288,0.35136,0,0,0.01129,0.81785,0.17086,0,0.27103,0,0,0.00866,0.98389,0.00744,0,0.20916,0,0,0.00866,0.988,0.00333,0
"67:1:1","Raddish","Raddish","Drought",2022-03-03 09:43:16,461797,0.06473,0,0.00057,0.29186,0.70757,0,0,47.173,59.746,47.2724,0.00192,0.90722,0.06362,0.0039,0.02334,0,41.444,9789.47,0.109,6473.08,1.51078,45.571,0.32338,0,0,0.01386,0.87897,0.10717,0,0.27089,0,0,0.00869,0.97753,0.01378,0,0.21918,0,2e-05,0.00868,0.98781,0.0035,0
"67:1:1","Raddish","Raddish","Drought",2022-03-04 13:39:18,368455,0.04268,0,0.00258,0.3207,0.67672,0,0,36.341,50.013,42.9526,0.00242,0.95297,0.01398,0.0046,0.02602,0,40.594,10138.8,0.113,6586.5,1.53676,34.669,0.29586,0,0,0.01428,0.92278,0.06294,0,0.2714,0,0,0.00952,0.96632,0.02416,0,0.22999,0,0,0.00952,0.98464,0.00584,0
"67:1:1","Raddish","Raddish","Drought",2022-03-07 13:36:06,248829,0.01448,0,0.00159,0.35977,0.63865,0,0,26.944,38.075,35.6763,0.00241,0.96234,0.0038,0.00436,0.02709,0,40.788,9234.9,0.103,6030.76,1.53074,25.458,0.24385,0,0,0.01408,0.95694,0.02898,0,0.26338,0,0,0.00787,0.98034,0.01179,0,0.25107,0,0,0.00787,0.98711,0.00502,0
"68:1:1","Raddish","Raddish","Drought",2022-02-02 15:28:25,182700,-0.05075,1e-05,0.00222,0.67863,0.31914,0,0,12.997,34.334,20.6055,0.02136,0.79663,0.01629,0.00409,0.16163,0,42.297,14057.4,0.156,9464.05,1.48589,7.434,0.25539,0,1e-05,0.03887,0.94556,0.01556,0,0.29483,0,0,0.01193,0.92946,0.0586,0,0.25894,0,0,0.01193,0.98089,0.00712,5e-05
"68:1:1","Raddish","Raddish","Drought",2022-02-04 12:42:20,175170,-0.04265,0,0.00075,0.6791,0.32013,1e-05,0,12.177,40.399,22.3634,0.01552,0.84581,0.01869,0.00259,0.11739,0,41.85,14384.9,0.16,9592.95,1.49879,7.353,0.25194,0,0,0.03607,0.94385,0.02008,0,0.3115,0,0,0.00763,0.94269,0.04968,0,0.27572,0,0,0.00763,0.98361,0.00876,0
"68:1:1","Raddish","Raddish","Drought",2022-02-07 11:44:25,257765,-0.01533,0,0.00179,0.58985,0.4081,0.00026,0,19.493,46.786,27.7376,0.0179,0.79488,0.068,0.00346,0.11576,0,42.803,13223.3,0.147,8991.76,1.47168,15.598,0.29686,0,0,0.02824,0.89171,0.08005,0,0.30766,0,0,0.0095,0.93327,0.05723,0,0.25456,0,0,0.0095,0.97729,0.01321,0
"68:1:1","Raddish","Raddish","Drought",2022-02-09 13:41:25,482257,0.0534,0,0.00062,0.42623,0.57305,1e-04,0,39.496,50.217,42.7282,0.011,0.74294,0.17471,0.00427,0.06708,0,44.725,12210.4,0.136,8596.71,1.42102,35.846,0.38665,0,0,0.01605,0.72081,0.26314,0,0.28805,0,0,0.01498,0.93812,0.04691,0,0.20911,0,2e-05,0.01496,0.97839,0.00663,0
"68:1:1","Raddish","Raddish","Drought",2022-02-11 13:52:34,602789,0.13887,3e-05,0.00179,0.24286,0.75482,0.00051,0,55.068,64.626,65.7367,0.01052,0.55952,0.36344,0.0067,0.05982,0,44.629,10946.3,0.122,7691.21,1.42342,51.611,0.48858,0,0,0.00941,0.47478,0.5158,0,0.2402,0,1e-05,0.02787,0.92942,0.0427,0,0.14562,0,0,0.02788,0.96774,0.00438,0
"68:1:1","Raddish","Raddish","Drought",2022-02-14 13:34:06,710592,0.23311,1e-05,0.00039,0.08223,0.91609,0.00129,0,58.39,59.759,99.8863,0.00391,0.19764,0.76305,0.01264,0.02277,0,51.075,12169.7,0.135,9461.96,1.28538,52.505,0.61981,0,0,0.00271,0.12432,0.87297,0,0.11845,0,0.00031,0.07833,0.91068,0.01068,0,0.05494,0,1e-05,0.07863,0.92046,0.00089,0
"68:1:1","Raddish","Raddish","Drought",2022-02-16 11:25:48,1179520,0.2776,2e-05,0.00016,0.02338,0.97557,0.00087,0,78.71,83.523,107.883,0.00125,0.06731,0.91702,0.00681,0.0076,0,50.2,14985.6,0.167,11495.5,1.30159,31.274,0.66378,0,0,0.00195,0.04152,0.95653,0,0.0883,1e-05,0.00026,0.07104,0.92502,0.00367,0,0.03321,2e-05,8e-05,0.0712,0.92849,0.00021,0
"68:1:1","Raddish","Raddish","Drought",2022-02-21 11:28:46,1690880,0.28705,0,0.00032,0.01432,0.98517,0.00018,0,86.432,90.019,103.388,0.00045,0.0691,0.92506,0.00269,0.00271,0,50.659,19563.2,0.217,15098.2,1.29299,35.453,0.65311,0,0,0.00054,0.03359,0.96587,0,0.12904,0,1e-05,0.02355,0.97422,0.00222,0,0.04849,0,3e-05,0.02353,0.97644,0,0
"68:1:1","Raddish","Raddish","Drought",2022-02-22 08:45:05,1646180,0.26891,0,0.00044,0.02196,0.97755,5e-05,0,90.946,95.618,103.423,0.00059,0.08872,0.90462,0.00245,0.00362,0,47.86,18100.6,0.201,13410.1,1.34857,50.14,0.6384,0,0,6e-04,0.05979,0.93961,0,0.11687,0,0,0.02929,0.96456,0.00616,0,0.04822,0,0,0.02929,0.97071,1e-05,0
"68:1:1","Raddish","Raddish","Drought",2022-02-23 13:33:31,1194510,0.23798,0,0.00124,0.04937,0.94939,0,0,77.803,84.273,97.5025,0.00119,0.18129,0.80623,0.00274,0.00855,0,41.712,15353.1,0.171,10201.2,1.50284,69.458,0.60703,0,0,0.00117,0.15482,0.84401,0,0.13618,0,0,0.0267,0.95962,0.01369,0,0.0633,0,0,0.0267,0.97315,0.00015,0
"68:1:1","Raddish","Raddish","Drought",2022-02-24 08:31:28,1239160,0.21183,0,0.0066,0.07556,0.91784,0,0,72.001,81.69,91.1053,0.00178,0.27879,0.70464,0.00276,0.01203,0,43.527,17210.4,0.191,11827.6,1.45198,66.643,0.58538,0,0,0.00087,0.21164,0.78749,0,0.16282,0,0,0.02481,0.94867,0.02652,0,0.0794,0,0,0.02481,0.97513,6e-05,0
"68:1:1","Raddish","Raddish","Drought",2022-02-25 13:26:30,757206,0.15387,0,0.00614,0.14148,0.85238,0,0,53.85,70.245,74.2682,0.00268,0.51342,0.46225,0.00324,0.0184,0,41.717,14061.4,0.156,9338.69,1.5027,50.442,0.50867,0,0,0.00255,0.38582,0.61164,0,0.21879,0,0,0.01807,0.94842,0.03352,0,0.12315,0,0,0.01807,0.98177,0.00016,0
"68:1:1","Raddish","Raddish","Drought",2022-02-26 11:17:57,681249,0.14184,0,0.00397,0.16063,0.83539,0,0,51.651,71.771,69.8197,0.00301,0.63715,0.3362,0.0035,0.02014,0,41.892,13189.4,0.147,8788.09,1.49758,48.702,0.47436,0,0,0.00452,0.51219,0.4833,0,0.23894,0,0,0.01532,0.95259,0.03209,0,0.14255,0,0,0.01532,0.98453,0.00016,0
"68:1:1","Raddish","Raddish","Drought",2022-02-27 11:43:31,667149,0.1286,0,0.00223,0.16609,0.83168,0,0,52.926,71.048,65.6034,0.00355,0.71788,0.25573,0.00316,0.01968,0,43.287,12605.3,0.14,8632.61,1.45842,50.27,0.44472,0,0,0.00406,0.59163,0.4043,0,0.25905,0,0,0.01561,0.93157,0.05282,0,0.16659,0,0,0.01561,0.98129,0.00311,0
"68:1:1","Raddish","Raddish","Drought",2022-02-28 10:35:49,634978,0.11132,0,0.00114,0.17933,0.81953,0,0,51.944,70.056,60.5953,0.00281,0.76359,0.20927,0.00303,0.0213,0,43.87,12224.2,0.136,8457.58,1.44292,49.538,0.40921,0,0,0.00469,0.65585,0.33946,0,0.27455,0,0,0.01328,0.88212,0.1046,0,0.19307,0,0,0.01328,0.96556,0.02115,0
"68:1:1","Raddish","Raddish","Drought",2022-03-01 09:47:27,579653,0.08605,0,0.00087,0.19446,0.80467,1e-05,0,47.959,69.207,55.1643,0.00307,0.81748,0.15529,0.00268,0.02148,0,42.299,12086.4,0.134,8122.52,1.48584,45.693,0.37616,0,0,0.00517,0.73069,0.26413,0,0.27553,0,0,0.01009,0.90827,0.08165,0,0.21248,0,0,0.01009,0.9337,0.05621,0
"68:1:1","Raddish","Raddish","Drought",2022-03-02 13:43:42,389918,0.05737,0,0.00226,0.22653,0.77121,0,0,33.366,64.793,47.7579,0.00343,0.89795,0.07188,0.00278,0.02397,0,43.333,11686.1,0.13,8016.87,1.45719,31.439,0.34215,0,0,0.00646,0.82887,0.16467,0,0.28465,0,0,0.00918,0.91896,0.07186,0,0.22885,0,0,0.00918,0.94017,0.05065,0
"68:1:1","Raddish","Raddish","Drought",2022-03-03 09:45:05,297505,0.04703,0,0.00257,0.25863,0.73879,0,0,25.874,47.384,44.7036,0.00341,0.92366,0.04228,0.00313,0.02751,0,44.331,11498,0.128,8038.23,1.43099,24.241,0.32215,0,0,0.00678,0.85937,0.13384,0,0.28015,0,0,0.00931,0.94753,0.04316,0,0.23479,0,0,0.00931,0.96442,0.02627,0
"68:1:1","Raddish","Raddish","Drought",2022-03-04 13:37:06,233198,0.03086,0,0.00223,0.30982,0.68795,0,0,20.884,38.812,39.5862,0.00326,0.95106,0.01614,0.00248,0.02705,0,44.106,11166.6,0.124,7768.03,1.43677,19.362,0.28447,0,0,0.0102,0.88388,0.10591,0,0.29038,0,0,0.0086,0.9488,0.0426,0,0.26091,0,0,0.0086,0.96678,0.02462,0
"68:1:1","Raddish","Raddish","Drought",2022-03-07 13:37:55,172725,0.01187,0,0.00012,0.39302,0.60687,0,0,16.46,32.851,34.7956,0.0039,0.95507,0.00838,0.00278,0.02987,0,43.712,10493.5,0.117,7254.61,1.44708,15.355,0.24021,0,0,0.01339,0.93188,0.05472,0,0.26548,0,0,0.00766,0.97981,0.01254,0,0.26519,0,0,0.00766,0.98832,0.00402,0
"69:1:1","Raddish","Raddish","Drought",2022-02-02 15:27:59,150202,-0.05044,1e-05,0.00222,0.66698,0.33079,0,0,11.074,28.04,20.0985,0.02084,0.7799,0.01457,0.00412,0.18056,0,41.586,13563.6,0.151,8999.97,1.50656,7.91,0.23538,0,0,0.05631,0.92817,0.01551,0,0.2696,0,0,0.01369,0.93735,0.04897,0,0.25011,0,0.00014,0.01354,0.97876,0.00755,0
"69:1:1","Raddish","Raddish","Drought",2022-02-04 12:41:54,148371,-0.03953,0,0.00082,0.65472,0.34446,0,0,10.682,31.452,22.8079,0.01538,0.83701,0.02027,0.00251,0.12482,0,41.02,13889.7,0.154,9117.92,1.52359,7.739,0.23555,0,7e-05,0.04939,0.92858,0.02197,0,0.29389,0,0,0.0071,0.94562,0.04728,0,0.27281,0,8e-05,0.00702,0.9817,0.01099,0.00021
"69:1:1","Raddish","Raddish","Drought",2022-02-07 11:44:50,257231,-0.00581,1e-05,0.00203,0.55091,0.44705,0,0,21.013,44.384,30.0384,0.01559,0.78978,0.0793,0.00332,0.11202,0,41.832,12241.4,0.136,8166.71,1.49933,18.769,0.28448,0,0,0.03952,0.85037,0.11011,0,0.28907,0,0,0.01073,0.93047,0.0588,0,0.25292,0,0,0.01073,0.97335,0.01592,0
"69:1:1","Raddish","Raddish","Drought",2022-02-09 13:37:39,359638,0.04279,0,0.00062,0.41542,0.5839,6e-05,0,28.633,35.385,41.9007,0.01064,0.76097,0.15643,0.00528,0.06667,0,43.411,12560.4,0.14,8631.54,1.45507,26.849,0.36269,0,0,0.01774,0.7443,0.23796,0,0.28069,0,3e-05,0.02029,0.92521,0.05447,0,0.21862,0,0,0.02032,0.96796,0.01172,0
"69:1:1","Raddish","Raddish","Drought",2022-02-11 13:56:59,404698,0.10829,2e-05,0.00073,0.25808,0.74106,0.00011,0,32.513,38.988,62.2683,0.00977,0.61113,0.31445,0.01139,0.05326,0,45.293,12447.1,0.138,8841.99,1.40701,30.475,0.46094,0,0,0.0102,0.5207,0.4691,0,0.22663,0,1e-04,0.05058,0.91806,0.03126,0,0.15363,0,0,0.05068,0.94289,0.00643,0
"69:1:1","Raddish","Raddish","Drought",2022-02-14 13:33:05,638949,0.18083,0,6e-04,0.13698,0.86201,0.00041,0,53.519,58.336,86.1783,0.00568,0.37779,0.57293,0.00989,0.0337,0,47.882,11938.6,0.133,8850.95,1.3481,49.979,0.57223,0,0,0.00549,0.25002,0.74449,0,0.1553,0,1e-04,0.06526,0.91952,0.01513,0,0.08734,0,0,0.06536,0.93196,0.00269,0
"69:1:1","Raddish","Raddish","Drought",2022-02-16 11:22:52,796081,0.23348,1e-05,0.00055,0.08043,0.91857,0.00044,0,65.769,69.081,100.161,0.00311,0.19513,0.76387,0.01435,0.02353,0,47.68,12104.2,0.134,8949.69,1.35243,61.204,0.62739,0,0,0.00564,0.13829,0.85607,0,0.11289,3e-05,0.00022,0.09586,0.89625,0.00765,0,0.05584,0,1e-05,0.0961,0.90313,0.00077,0
"69:1:1","Raddish","Raddish","Drought",2022-02-21 11:35:46,1005600,0.25329,0,0.00014,0.04343,0.95575,0.00068,0,85.845,90.261,103.519,0.00086,0.1457,0.83856,0.00624,0.00864,0,44.988,11714.2,0.13,8270.76,1.41448,74.941,0.65309,0,0,0.00361,0.10366,0.89274,0,0.10278,0,1e-05,0.0972,0.89931,0.00349,0,0.04702,0,0,0.09721,0.9025,0.00029,0
"69:1:1","Raddish","Raddish","Drought",2022-02-22 08:31:48,980339,0.24703,0,0.00021,0.04291,0.95669,0.00019,0,80.925,85.744,101.822,0.00088,0.16239,0.82479,0.00436,0.00758,0,44.75,12114.1,0.135,8511.1,1.42039,71.177,0.63603,0,0,0.0042,0.11943,0.87637,0,0.10844,0,0,0.08182,0.91489,0.00329,0,0.05178,0,0,0.08182,0.91795,0.00023,0
"69:1:1","Raddish","Raddish","Drought",2022-02-23 13:29:05,935043,0.20841,0,0.00199,0.08402,0.91397,3e-05,0,69.911,76.132,90.085,0.0013,0.30456,0.68044,0.00325,0.01044,0,45.218,13374.8,0.149,9482.55,1.40882,66.765,0.58479,0,0,0.00243,0.2196,0.77796,0,0.15438,0,0,0.03994,0.94404,0.01602,0,0.08185,0,0,0.03994,0.95991,0.00015,0
"69:1:1","Raddish","Raddish","Drought",2022-02-24 08:47:24,936396,0.22365,0,0.00143,0.06719,0.93131,7e-05,0,74.566,78.018,94.6712,9e-04,0.25257,0.73721,0.00242,0.00689,0,46.084,12558,0.14,8962.39,1.38817,70.134,0.60327,0,0,0.0021,0.18595,0.81196,0,0.1378,0,3e-05,0.05284,0.93561,0.01152,0,0.07139,0,0,0.05287,0.94693,2e-04,0
"69:1:1","Raddish","Raddish","Drought",2022-02-25 13:33:02,741106,0.18975,0,0.0027,0.10576,0.89154,0,0,57.333,61.571,84.7468,0.00147,0.35567,0.62622,0.00351,0.01313,0,45.141,12926.5,0.144,9132.05,1.4107,54.628,0.55447,0,0,0.0045,0.27708,0.71842,0,0.17279,0,0,0.03018,0.95165,0.01818,0,0.0967,0,0,0.03018,0.96967,0.00015,0
"69:1:1","Raddish","Raddish","Drought",2022-02-26 11:21:39,544425,0.15823,0,0.00346,0.14247,0.85406,1e-05,0,40.298,55.334,76.5652,0.00174,0.44136,0.53515,0.00444,0.0173,0,43.628,13510,0.15,9315.93,1.4493,38.253,0.51047,0,0,0.00562,0.35211,0.64227,0,0.19597,0,0,0.02507,0.95044,0.02449,0,0.11712,0,0,0.02507,0.97466,0.00026,0
"69:1:1","Raddish","Raddish","Drought",2022-02-27 11:40:44,580476,0.14879,0,0.00177,0.16201,0.83622,0,0,45.661,51.831,70.8098,0.00184,0.56706,0.40901,0.00273,0.01936,0,44.249,12712.7,0.141,8867.38,1.4331,43.834,0.47836,0,0,0.00746,0.43904,0.55349,0,0.21816,0,0,0.02077,0.95863,0.0206,0,0.13646,0,0,0.02077,0.97896,0.00027,0
"69:1:1","Raddish","Raddish","Drought",2022-02-28 10:29:26,439647,0.13158,0,0.00165,0.18858,0.80977,0,0,36.692,44.649,65.1509,0.00203,0.69827,0.27296,0.00312,0.02362,0,45.096,11982,0.133,8475.44,1.41181,35.179,0.44137,0,0,0.00882,0.59681,0.39437,0,0.24456,0,0,0.01488,0.95954,0.02558,0,0.15978,0,0,0.01488,0.98486,0.00026,0
"69:1:1","Raddish","Raddish","Drought",2022-03-01 09:41:25,419058,0.11812,0,0.00078,0.19707,0.80215,0,0,34.932,47.759,59.852,0.0024,0.74086,0.23085,0.00311,0.02278,0,43.897,11996.4,0.133,8307.81,1.44221,33.489,0.40656,0,0,0.00902,0.65152,0.33945,0,0.26571,0,0,0.01023,0.94112,0.04865,0,0.18502,0,0,0.01023,0.98924,0.00053,0
"69:1:1","Raddish","Raddish","Drought",2022-03-02 13:38:49,326916,0.09039,0,0.00116,0.21505,0.78379,0,0,29.442,51.7,52.478,0.00237,0.82309,0.14592,0.00319,0.02543,0,44.117,11103.9,0.123,7713.49,1.4365,28.239,0.347,0,0,0.01285,0.75652,0.23062,0,0.28141,0,4e-05,0.00737,0.875,0.11759,0,0.22447,4e-05,0.00026,0.0071,0.91894,0.07366,0
"69:1:1","Raddish","Raddish","Drought",2022-03-03 09:50:40,253841,0.07634,0,0.00036,0.23265,0.767,0,0,24.409,53.364,49.5345,0.0025,0.87701,0.09347,0.00352,0.0235,0,43.619,10399.5,0.116,7166.67,1.44954,23.309,0.33365,0,0,0.01266,0.83915,0.14819,0,0.27744,0,0,0.00751,0.90881,0.08368,0,0.22668,0,0,0.00751,0.92945,0.06304,0
"69:1:1","Raddish","Raddish","Drought",2022-03-04 13:29:06,179688,0.05379,0,0.00089,0.26946,0.72966,0,0,18.251,53.669,44.1566,0.00273,0.91981,0.04408,0.0031,0.03028,0,44.242,9845.3,0.109,6863.3,1.43325,17.188,0.29769,0,0,0.01594,0.89905,0.08501,0,0.27191,0,0,0.00699,0.97812,0.01489,0,0.23527,0,0,0.00699,0.98398,0.00904,0
"69:1:1","Raddish","Raddish","Drought",2022-03-07 13:44:33,128542,0.01537,0,0.00035,0.37406,0.62559,0,0,14.166,31.408,34.891,0.00299,0.95166,0.00559,0.00318,0.03659,0,43.756,9074.22,0.101,6275.98,1.44592,13.204,0.24554,0,3e-05,0.02304,0.93947,0.03746,0,0.26869,0,1e-05,0.00755,0.98498,0.00746,0,0.25773,1e-05,7e-05,0.00748,0.99014,0.00219,0.00011
