"unit","genotype","g_alias","treatment","timestamp","Digital biomass [mm³]","greenness average","greenness bin0","greenness bin1","greenness bin2","greenness bin3","greenness bin4","greenness bin5","Height [mm]","Height Max [mm]","hue average [°]","hue bin0","hue bin1","hue bin2","hue bin3","hue bin4","hue bin5","Leaf angle [°]","Leaf area [mm²]","Leaf area index [mm²/mm²]","Leaf area (projected) [mm²]","Leaf inclination [mm²/mm²]","Light penetration depth [mm]","NDVI average","NDVI bin0","NDVI bin1","NDVI bin2","NDVI bin3","NDVI bin4","NDVI bin5","NPCI average","NPCI bin0","NPCI bin1","NPCI bin2","NPCI bin3","NPCI bin4","NPCI bin5","PSRI average","PSRI bin0","PSRI bin1","PSRI bin2","PSRI bin3","PSRI bin4","PSRI bin5"
"46:1:1","Raddish","Raddish","Control",2022-02-02 15:19:10,230984,-0.03427,2e-05,0.00163,0.66219,0.33596,2e-04,0,16.54,53.223,22.5102,0.01723,0.76581,0.05243,0.00748,0.15705,0,41.927,13965.5,0.155,9328.63,1.49655,12.067,0.2563,0,0,0.04612,0.90167,0.05221,0,0.27923,0,0,0.02022,0.93102,0.04876,0,0.24649,0,1e-05,0.02022,0.97272,0.00706,0
"46:1:1","Raddish","Raddish","Control",2022-02-04 13:03:29,468475,-0.01258,0,0.00108,0.61509,0.38381,2e-05,0,34.222,49.82,27.4278,0.01323,0.77642,0.09048,0.00778,0.11209,0,41.677,13689.2,0.152,9093.38,1.50386,30.37,0.26876,0,0,0.04232,0.86529,0.09238,0,0.29136,0,0,0.01728,0.93628,0.04644,0,0.25439,0,0,0.01728,0.97376,0.00896,0
"46:1:1","Raddish","Raddish","Control",2022-02-07 11:34:08,578788,0.06667,1e-05,0.0021,0.42446,0.57336,7e-05,0,50.594,67.335,45.8844,0.0135,0.60959,0.26955,0.00805,0.0993,0,43.493,11439.8,0.127,7876.29,1.45289,47.778,0.36649,0,0,0.03475,0.67143,0.29382,0,0.2598,0,1e-05,0.02017,0.93522,0.0446,0,0.20252,0,3e-05,0.02015,0.96664,0.01317,1e-05
"46:1:1","Raddish","Raddish","Control",2022-02-09 13:33:00,732311,0.1467,0,0.00029,0.28374,0.71586,0.00011,0,66.844,71.376,69.675,0.006,0.4571,0.48478,0.00521,0.04691,0,46.562,10955.6,0.122,7953.85,1.37715,62.989,0.47724,0,0,0.02138,0.44699,0.53163,0,0.21153,0,0,0.02721,0.94304,0.02975,0,0.14561,0,0,0.02721,0.96765,0.00514,0
"46:1:1","Raddish","Raddish","Control",2022-02-11 13:39:37,937310,0.19266,0,0.00065,0.17122,0.82802,0.00011,0,70.631,73.845,87.3638,0.00521,0.29633,0.65606,0.00627,0.03613,0,48.657,13270.5,0.147,9964.55,1.33195,66.487,0.54549,0,0,0.01185,0.2883,0.69985,0,0.16492,0,0,0.04084,0.93662,0.02254,0,0.09854,0,0,0.04084,0.95518,0.00397,0
"46:1:1","Raddish","Raddish","Control",2022-02-14 13:26:44,1024000,0.222,0,0.00075,0.12624,0.87274,0.00026,0,72.563,75.587,89.2614,0.00469,0.25966,0.69574,0.00689,0.03302,0,48.617,14111.8,0.157,10584.2,1.33277,68.666,0.55792,0,1e-05,0.01326,0.25383,0.7329,0,0.1751,0,0,0.02467,0.95672,0.01861,0,0.09343,0,0,0.02467,0.97284,0.00242,6e-05
"46:1:1","Raddish","Raddish","Control",2022-02-16 12:20:08,1185770,0.29527,0,7e-05,0.04505,0.95382,0.00106,0,81.052,89.229,98.193,0.00175,0.1269,0.8568,0.00323,0.01132,0,51.104,14629.7,0.163,11377.4,1.28485,48.214,0.62319,0,0,0.00639,0.09941,0.8942,0,0.17707,0,0,0.01388,0.97931,0.0068,0,0.07067,0,2e-05,0.01387,0.98566,0.00046,0
"46:1:1","Raddish","Raddish","Control",2022-02-21 11:39:22,1168790,0.2222,0,0.00309,0.05866,0.93789,0.00035,0,85.944,89.862,98.4363,0.00077,0.20212,0.78569,0.0026,0.00882,0,46.399,13599.4,0.151,9805.11,1.38089,77.006,0.60174,0,0,0.00373,0.168,0.82827,0,0.1276,0,0,0.08244,0.90225,0.01531,0,0.06408,0,2e-05,0.08242,0.9174,0.00017,0
"46:1:1","Raddish","Raddish","Control",2022-02-22 08:39:47,1434810,0.27018,0,0.00021,0.0276,0.97207,0.00012,0,86.963,92.39,104.411,0.00075,0.08892,0.90091,0.00268,0.00673,0,51.505,16499,0.183,12893.5,1.27768,33.601,0.63685,0,0,0.00207,0.06883,0.9291,0,0.11514,0,1e-05,0.0451,0.94785,0.00705,0,0.04687,0,5e-05,0.04506,0.95463,0.00026,0
"46:1:1","Raddish","Raddish","Control",2022-02-23 13:20:15,1487600,0.29256,0,0.00027,0.01658,0.98265,0.00049,0,85.4,87.912,103.195,0.00058,0.06136,0.93104,0.00146,0.00556,0,52.292,17419.1,0.194,13771.2,1.26399,22.325,0.64063,0,0,0.00172,0.04816,0.95012,0,0.14039,0,0,0.01712,0.97879,0.00409,0,0.05247,0,1e-05,0.01711,0.9828,7e-05,0
"46:1:1","Raddish","Raddish","Control",2022-02-24 08:24:27,1751950,0.30429,0,8e-05,0.01511,0.98303,0.00178,0,93.445,96.481,104.532,0.00064,0.0459,0.94628,0.00197,0.00521,0,52.753,18748.5,0.208,14907.7,1.25621,24.185,0.64922,0,0,0.00158,0.03879,0.95963,0,0.13867,0,1e-05,0.02187,0.97583,0.0023,0,0.04958,0,0,0.02188,0.97797,0.00015,0
"46:1:1","Raddish","Raddish","Control",2022-02-25 13:13:39,1959260,0.31405,0,0.00012,0.01027,0.98654,0.00308,0,93.279,99.964,103.743,0.00048,0.03355,0.96024,0.0015,0.00423,0,51.723,21004.3,0.233,16467.4,1.27383,21.41,0.64847,0,6e-05,0.00159,0.03401,0.96435,0,0.15248,0,5e-05,0.01427,0.9846,0.00108,0,0.05325,0,3e-05,0.0143,0.98537,0.00015,0.00016
"46:1:1","Raddish","Raddish","Control",2022-02-26 11:36:12,2229840,0.31103,0,8e-04,0.00999,0.98713,0.00208,0,102.161,106.43,105.807,0.00044,0.03009,0.96254,0.00322,0.00371,0,51.736,21826.7,0.243,17120.4,1.27359,30.081,0.66056,0,1e-05,0.00158,0.03137,0.96704,0,0.1342,0,9e-05,0.02995,0.96797,0.00199,0,0.04508,0,4e-05,0.03,0.96981,0.00012,3e-05
"46:1:1","Raddish","Raddish","Control",2022-02-27 12:19:30,2271990,0.3142,0,0.00041,0.0045,0.99374,0.00135,0,103.18,111.945,106.298,2e-04,0.02568,0.9712,0.00126,0.00167,0,51.945,22019.5,0.245,17321.8,1.26995,26.907,0.67651,0,0,0.00022,0.01996,0.97982,0,0.1267,0,1e-05,0.02179,0.97644,0.00176,0,0.04101,0,0,0.0218,0.9782,0,0
"46:1:1","Raddish","Raddish","Control",2022-02-28 10:43:27,2552580,0.26646,0,0.00025,0.01501,0.98463,1e-04,0,97.79,113.775,110.054,0.00071,0.04709,0.94476,0.00274,0.00469,0,52.487,26102.6,0.29,20637.3,1.26068,25.042,0.67188,0,0,0.00139,0.0365,0.9621,0,0.07106,0,0,0.13438,0.862,0.00362,0,0.02599,0,0,0.13438,0.8656,1e-05,0
"46:1:1","Raddish","Raddish","Control",2022-03-01 09:16:48,2536930,0.2821,1e-05,0.00024,0.01156,0.98789,0.00031,0,106.431,110.59,108.876,0.00054,0.03926,0.95376,0.00229,0.00415,0,52.525,23836.3,0.265,18869.6,1.26003,32.172,0.68014,0,0,0.00125,0.02953,0.96922,0,0.0865,0,4e-05,0.08711,0.91033,0.00252,0,0.02912,0,0,0.08715,0.91284,1e-05,0
"46:1:1","Raddish","Raddish","Control",2022-03-02 13:18:16,2526700,0.29543,2e-05,0.00036,0.00948,0.98873,0.0014,0,103.755,108.493,107.923,0.00035,0.04117,0.9534,0.00231,0.00278,0,50.393,24352.7,0.271,18735,1.29794,28.158,0.6918,0,0,0.00108,0.02927,0.96965,0,0.10114,0,2e-05,0.07082,0.9267,0.00246,0,0.03157,0,0,0.07084,0.92913,3e-05,0
"46:1:1","Raddish","Raddish","Control",2022-03-03 09:38:51,2427500,0.28596,0,2e-05,0.00626,0.99301,0.00071,0,104.737,110.959,110.8,0.00016,0.02684,0.96854,0.00292,0.00155,0,49.216,23177.2,0.258,17542.7,1.32068,28.779,0.70172,0,0,0.00099,0.01972,0.97928,0,0.07348,0,1e-05,0.12587,0.87313,0.00099,0,0.02199,0,0.00014,0.12573,0.87413,0,0
"46:1:1","Raddish","Raddish","Control",2022-03-04 13:18:05,2856110,0.27236,2e-05,2e-04,0.01657,0.98246,0.00074,0,107.292,116.56,110.857,0.00058,0.04998,0.94288,0.00278,0.00377,0,49.381,26620.1,0.296,20122.4,1.31741,32.105,0.70291,0,0,0.00181,0.03491,0.96328,0,0.06796,2e-05,3e-05,0.18654,0.81041,0.003,0,0.02269,0,0,0.18659,0.81341,0,0
"46:1:1","Raddish","Raddish","Control",2022-03-07 13:24:30,3316870,0.27692,2e-05,3e-05,0.00632,0.99296,0.00067,0,119.668,128.356,111.354,0.00025,0.03012,0.96643,0.00144,0.00175,0,50.495,27717.2,0.308,21356.2,1.29604,39.549,0.71141,0,0,0.00071,0.01975,0.97955,0,0.06646,1e-05,1e-05,0.17214,0.82746,0.00038,0,0.02029,0,0,0.17216,0.82784,0,0
"47:1:1","Raddish","Raddish","Control",2022-02-02 15:19:39,171394,-0.04353,0,0.0018,0.66602,0.33213,5e-05,0,12.504,31.082,21.5988,0.01958,0.78887,0.02882,0.00421,0.15851,0,42.964,13707.3,0.152,9343.41,1.46723,9.693,0.25344,0,0,0.04385,0.92591,0.03024,0,0.28505,0,0,0.01304,0.93417,0.05279,0,0.25287,0,0,0.01304,0.97902,0.00794,0
"47:1:1","Raddish","Raddish","Control",2022-02-04 13:04:21,167757,-0.02799,1e-05,0.00128,0.6347,0.36339,0.00062,0,12.482,42.379,24.93,0.01611,0.81774,0.04701,0.00201,0.11712,0,42.731,13439.7,0.149,9117.04,1.47368,10.219,0.26603,0,0,0.03553,0.91312,0.05135,0,0.3036,0,0,0.00781,0.93767,0.05452,0,0.26465,0,0,0.00781,0.98352,0.00867,0
"47:1:1","Raddish","Raddish","Control",2022-02-07 11:25:40,416810,0.0261,6e-05,0.00312,0.49076,0.50548,0.00058,0,36.223,50.393,36.9706,0.0171,0.68716,0.17078,0.00565,0.1193,0,42.915,11506.8,0.128,7834.5,1.46858,34.166,0.34627,0,0,0.0278,0.75855,0.21365,0,0.27597,0,0,0.01899,0.92025,0.06076,0,0.21809,0,0,0.01899,0.97008,0.01093,0
"47:1:1","Raddish","Raddish","Control",2022-02-09 13:28:08,488303,0.09675,0,0.00078,0.34195,0.65714,0.00013,0,43.813,49.171,55.3633,0.00957,0.6277,0.30278,0.00547,0.05448,0,44.849,11145.1,0.124,7855.46,1.41793,41.965,0.44997,0,0,0.01238,0.56202,0.4256,0,0.26085,0,0,0.0278,0.90971,0.06249,0,0.17567,0,0,0.0278,0.96555,0.00665,0
"47:1:1","Raddish","Raddish","Control",2022-02-11 13:49:29,592627,0.14074,0,8e-05,0.21329,0.78624,0.00039,0,48.944,53.125,73.9489,0.00458,0.50229,0.46191,0.00389,0.02733,0,45.944,12108.4,0.135,8696.05,1.39144,46.692,0.51832,0,0,0.00915,0.383,0.60785,0,0.19571,0,0,0.06068,0.90677,0.03255,0,0.12203,0,0,0.06068,0.93596,0.00336,0
"47:1:1","Raddish","Raddish","Control",2022-02-14 13:26:21,631999,0.20468,0,0.00056,0.16126,0.83768,0.00051,0,52.915,59.431,85.0205,0.00515,0.32714,0.63321,0.00367,0.03083,0,46.289,11943.7,0.133,8626.41,1.38342,49.336,0.57535,0,0,0.00898,0.27639,0.71464,0,0.17936,0,0,0.02408,0.95332,0.0226,0,0.09774,0,0,0.02408,0.97325,0.00267,0
"47:1:1","Raddish","Raddish","Control",2022-02-16 11:41:02,909578,0.28905,0,0.00014,0.0636,0.93272,0.00354,0,62.852,69.721,98.7021,0.00228,0.1408,0.84013,0.00301,0.01379,0,47.394,14471.7,0.161,10653.9,1.35863,48.615,0.63474,0,0,0.00266,0.11491,0.88243,0,0.16027,0,1e-05,0.02331,0.9688,0.00788,0,0.06668,0,0,0.02332,0.97553,0.00115,0
"47:1:1","Raddish","Raddish","Control",2022-02-21 11:41:27,1459720,0.25732,0,6e-05,0.01956,0.98033,5e-05,0,76.156,86.011,110.983,0.00032,0.06661,0.92569,0.00409,0.00328,0,45.899,19167.5,0.213,13745,1.3925,40.603,0.67244,0,0,0.00138,0.05813,0.94048,0,0.05941,0,0,0.21212,0.78741,0.00047,0,0.02465,0,0,0.21212,0.7877,0.00018,0
"47:1:1","Raddish","Raddish","Control",2022-02-22 08:33:34,1570010,0.29793,0,0.00011,0.0127,0.98619,0.00099,0,78.563,91.195,108.81,0.00062,0.03445,0.95851,0.00263,0.00378,0,48.668,19984.1,0.222,14985.6,1.33172,31.238,0.68181,0,0,0.00087,0.03195,0.96719,0,0.09386,0,1e-05,0.07216,0.92655,0.00126,0,0.03067,0,0,0.07218,0.92779,3e-05,0
"47:1:1","Raddish","Raddish","Control",2022-02-23 13:21:27,1633110,0.29762,1e-05,0.00166,0.012,0.98415,0.00218,0,76.526,91.581,106.735,0.00053,0.04738,0.9461,0.00251,0.00347,0,47.549,21340.6,0.237,15740,1.35524,35.537,0.67781,0,0,0.00031,0.03839,0.96131,0,0.11206,0,2e-05,0.04983,0.94455,0.0056,0,0.03706,0,0,0.04985,0.95007,8e-05,0
"47:1:1","Raddish","Raddish","Control",2022-02-24 08:25:17,2042020,0.29447,0,0.00012,0.01204,0.98576,0.00208,0,90.031,97.412,109.656,0.00056,0.0316,0.95994,0.00364,0.00426,0,48.061,22681.4,0.252,16857.5,1.34432,41.254,0.6863,0,0,0.00108,0.03075,0.96817,0,0.08543,0,5e-05,0.09014,0.90872,0.00109,0,0.02745,0,2e-05,0.09017,0.9098,1e-05,0
"47:1:1","Raddish","Raddish","Control",2022-02-25 13:17:00,2127500,0.28026,0,3e-05,0.00948,0.98959,0.00089,0,90.504,94.166,111.263,0.00047,0.03134,0.96121,0.00334,0.00364,0,47.176,23507.1,0.261,17220.1,1.36339,40.991,0.69259,0,0,6e-05,0.03115,0.96879,0,0.06885,0,0,0.16149,0.83791,6e-04,0,0.0218,0,6e-05,0.16144,0.83848,3e-05,0
"47:1:1","Raddish","Raddish","Control",2022-02-26 11:33:35,2279710,0.26594,2e-05,0.00015,0.01086,0.98692,0.00206,0,99.053,106.453,113.4,0.00058,0.03999,0.95194,0.00397,0.00352,0,46.209,23015,0.256,16569.7,1.38526,50.703,0.70054,0,0,0.00022,0.03381,0.96597,0,0.0504,0,6e-05,0.28734,0.71153,0.00107,0,0.01606,0,0,0.2874,0.71253,7e-05,0
"47:1:1","Raddish","Raddish","Control",2022-02-27 12:16:55,2316510,0.2614,0,1e-05,0.00909,0.99039,5e-04,0,98.086,101.808,112.402,0.00043,0.05118,0.94424,0.002,0.00215,0,46.938,23617,0.262,17189.2,1.36868,51.424,0.70272,0,0,0.00016,0.03268,0.96716,0,0.05469,0,0,0.28216,0.71711,0.00073,0,0.01813,0,0,0.28216,0.71784,0,0
"47:1:1","Raddish","Raddish","Control",2022-02-28 10:47:11,2200180,0.2373,0,1e-05,0.01064,0.98917,0.00017,0,98.576,102.05,116.599,0.00039,0.0513,0.94283,0.00244,0.00304,0,46.629,22319.7,0.248,16171.1,1.37563,55.622,0.6954,0,0,7e-05,0.03408,0.96585,0,0.0248,0,0,0.45702,0.54266,0.00032,0,0.0098,0,0,0.45702,0.54298,0,0
"47:1:1","Raddish","Raddish","Control",2022-03-01 09:19:28,2397500,0.25412,1e-05,2e-05,0.00842,0.99118,0.00037,0,101.701,104.673,114.484,0.00041,0.04321,0.95121,0.00243,0.00274,0,47.034,23574,0.262,17189.6,1.36655,54.156,0.69546,0,0,7e-05,0.0373,0.96263,0,0.04266,0,1e-05,0.35508,0.64457,0.00034,0,0.01442,0,0,0.35509,0.64485,5e-05,0
"47:1:1","Raddish","Raddish","Control",2022-03-02 13:21:47,2350590,0.29321,2e-05,6e-05,0.00868,0.98799,0.00325,0,96.3,104.902,110.347,4e-04,0.03371,0.96007,0.00268,0.00314,0,46.714,24409.1,0.271,17738.4,1.37372,46.382,0.71061,0,0,7e-05,0.0288,0.97113,0,0.07986,1e-05,6e-05,0.15008,0.84919,0.00065,0,0.02398,0,0,0.15015,0.84981,4e-05,0
"47:1:1","Raddish","Raddish","Control",2022-03-03 09:39:45,2579400,0.29156,0,2e-05,0.00803,0.9883,0.00365,0,98.61,107.172,111.167,0.00039,0.0341,0.96019,0.00255,0.00277,0,47.128,26157.6,0.291,19118.5,1.36447,44.326,0.70836,0,0,0.00032,0.02351,0.97617,0,0.0753,0,5e-05,0.18911,0.80978,0.00105,0,0.02307,0,0,0.18916,0.81081,3e-05,0
"47:1:1","Raddish","Raddish","Control",2022-03-04 13:17:38,2803920,0.28432,0,0.00045,0.00784,0.99067,0.00103,0,101.051,108.618,112.506,0.00033,0.03293,0.9625,0.00225,0.00198,0,46.808,27747.6,0.308,20190.3,1.37158,43.509,0.71873,0,0,4e-05,0.02453,0.97543,0,0.05916,0,1e-05,0.23215,0.76643,0.00141,0,0.01865,0,0,0.23216,0.76781,3e-05,0
"47:1:1","Raddish","Raddish","Control",2022-03-07 13:26:15,2489230,0.25646,0,3e-04,0.00902,0.98996,0.00072,0,97.947,104.807,115.15,0.00017,0.0343,0.96101,0.00259,0.00193,0,46.462,25414,0.282,18353.8,1.37944,43.685,0.72545,0,0,1e-04,0.02026,0.97964,0,0.03577,0,0,0.36498,0.63286,0.00216,0,0.01112,0,2e-05,0.36496,0.63502,0,0
"48:1:1","Raddish","Raddish","Control",2022-02-02 15:15:04,167819,-0.0464,0,0.00195,0.67331,0.32441,0.00034,0,12.846,40.131,19.7692,0.01762,0.77012,0.0217,0.00592,0.18464,0,40.837,13063.8,0.145,8543.89,1.52923,10.268,0.22221,0,0,0.07788,0.90014,0.02198,0,0.25669,0,0,0.01768,0.93079,0.05152,0,0.23978,0,0,0.01768,0.97685,0.00547,0
"48:1:1","Raddish","Raddish","Control",2022-02-04 13:07:53,157528,-0.02696,0,0.00083,0.62704,0.37189,0.00025,0,12.564,40.5,24.43,0.01418,0.80926,0.0425,0.00628,0.12779,0,41.888,12537.6,0.139,8372.82,1.4977,10.196,0.23145,0,0,0.06022,0.89685,0.04293,0,0.27381,0,0,0.01526,0.94357,0.04117,0,0.25612,0,0,0.01526,0.97734,0.00739,0
"48:1:1","Raddish","Raddish","Control",2022-02-07 11:33:07,404660,0.01769,1e-05,0.00175,0.48274,0.51511,0.00038,0,38.86,47.271,34.4363,0.01514,0.73545,0.12708,0.0053,0.11703,0,41.77,10413.2,0.116,6934.25,1.50115,36.688,0.28095,0,0,0.05293,0.81036,0.13671,0,0.25879,0,0,0.01444,0.94622,0.03934,0,0.23326,0,0,0.01444,0.97113,0.01442,0
"48:1:1","Raddish","Raddish","Control",2022-02-09 13:26:26,460797,0.09443,0,0.00102,0.32905,0.66929,0.00064,0,44.926,57.442,52.0998,0.00888,0.67481,0.25561,0.00473,0.05597,0,44.353,10256.9,0.114,7162.11,1.43043,42.753,0.4052,0,0,0.02056,0.62659,0.35285,0,0.27531,0,0,0.01444,0.93266,0.05289,0,0.19738,0,9e-05,0.01436,0.97368,0.01187,0
"48:1:1","Raddish","Raddish","Control",2022-02-11 13:34:06,551126,0.18221,4e-05,0.00106,0.1715,0.82657,0.00083,0,62.327,66.528,81.3691,0.00791,0.39896,0.53349,0.00988,0.04976,0,47.924,8842.45,0.098,6567.75,1.34721,60.479,0.53784,0,0,0.00977,0.33219,0.65803,0,0.19114,1e-05,7e-05,0.05288,0.91799,0.02906,0,0.11085,0,2e-05,0.05293,0.94182,0.00522,0
"48:1:1","Raddish","Raddish","Control",2022-02-14 13:31:28,788395,0.23894,3e-05,0.00052,0.06338,0.93364,0.00242,0,73.509,77.367,100.722,0.00295,0.20895,0.7555,0.01067,0.02194,0,49.339,10725.1,0.119,8138.21,1.31823,71.372,0.6367,0,0,0.0034,0.13834,0.85826,0,0.11687,0.00011,0.00023,0.10359,0.88571,0.01036,0,0.05333,0,0,0.10393,0.89498,0.00109,0
"48:1:1","Raddish","Raddish","Control",2022-02-16 11:31:23,1048940,0.26251,1e-05,2e-04,0.03941,0.9584,0.00198,0,82.985,85.983,105.877,0.00187,0.13297,0.84573,0.00664,0.01279,0,46.81,12640.1,0.14,9210.88,1.37156,73.296,0.66879,0,0,0.00391,0.07456,0.92152,0,0.09576,0,7e-05,0.12307,0.86909,0.00778,0,0.03769,0,0,0.12314,0.87624,0.00062,0
"48:1:1","Raddish","Raddish","Control",2022-02-21 11:43:22,1273650,0.27486,0,1e-05,0.03213,0.96726,6e-04,0,92.99,95.813,101.245,0.00057,0.13821,0.85331,0.00322,0.0047,0,46.295,13696.7,0.152,9893.87,1.38328,59.736,0.64891,0,0,0.00245,0.09723,0.90033,0,0.13307,0,0,0.03944,0.95626,0.0043,0,0.05449,0,0,0.03944,0.96039,0.00017,0
"48:1:1","Raddish","Raddish","Control",2022-02-22 08:26:44,1357700,0.28868,0,7e-05,0.01838,0.98104,5e-04,0,93.714,97.384,104.353,0.00067,0.0784,0.91332,0.00262,0.00499,0,50.375,14487.7,0.161,11161.1,1.29828,35.657,0.65138,0,0,0.00143,0.0588,0.93978,0,0.12284,0,0,0.02983,0.9651,0.00506,0,0.04668,0,0,0.02983,0.96978,0.00039,0
"48:1:1","Raddish","Raddish","Control",2022-02-23 13:38:49,1529800,0.30146,1e-05,0.00026,0.01909,0.97853,0.00211,0,95.438,99.717,102.633,0.00077,0.08245,0.90751,0.00382,0.00545,0,50.131,16029.2,0.178,12303.6,1.30288,34.237,0.65169,0,0,0.0012,0.05606,0.94275,0,0.15116,0,1e-05,0.01935,0.97225,0.00839,0,0.05384,0,0,0.01936,0.98051,0.00013,0
"48:1:1","Raddish","Raddish","Control",2022-02-24 08:19:22,1684750,0.31986,0,0.00064,0.01338,0.98002,0.00596,0,102.801,106.228,102.883,0.00068,0.05369,0.94063,0.00159,0.00341,0,50.406,16388.4,0.182,12618,1.2977,36.544,0.65622,0,0,0.00106,0.04649,0.95245,0,0.16305,0,2e-05,0.01443,0.9813,0.00425,0,0.05537,0,5e-05,0.0144,0.9854,0.00015,0
"48:1:1","Raddish","Raddish","Control",2022-02-25 13:20:42,1758610,0.32106,0,0.00064,0.0147,0.9786,0.00606,0,96.923,100.269,103.399,0.00056,0.04453,0.94828,0.00292,0.00371,0,51.069,18144.4,0.202,14111.1,1.28549,27.736,0.66437,0,0,0.00061,0.03558,0.96381,0,0.16119,0,0,0.01441,0.98011,0.00548,0,0.05271,0,0,0.01441,0.98551,8e-05,0
"48:1:1","Raddish","Raddish","Control",2022-02-26 11:31:28,1835300,0.31112,1e-05,0.00048,0.01949,0.97615,0.00387,0,94.642,99.359,104.359,0.00073,0.04947,0.94197,0.00259,0.00524,0,51.762,19391.9,0.215,15233.2,1.27315,27.184,0.67553,0,0,0.00072,0.03398,0.9653,0,0.14438,0,0.00011,0.02399,0.9686,0.0073,0,0.04657,0,3e-05,0.02407,0.97577,0.00012,0
"48:1:1","Raddish","Raddish","Control",2022-02-27 12:10:57,1923410,0.30317,0,0.00042,0.0167,0.98091,0.00196,0,96.06,98.74,105.972,0.00052,0.0405,0.95363,0.00232,0.00302,0,53.147,20023,0.222,16024.8,1.2497,23.15,0.68477,0,0,0.00056,0.02798,0.97147,0,0.12524,0,1e-05,0.03434,0.95774,0.00791,0,0.03949,1e-05,0.00013,0.03421,0.9655,0.00014,0
"48:1:1","Raddish","Raddish","Control",2022-02-28 10:39:36,2016340,0.27332,0,5e-05,0.01646,0.98252,0.00096,0,114.353,119.064,109.361,0.00066,0.04962,0.94236,0.0032,0.00416,0,50.601,17632.6,0.196,13628,1.29406,46.546,0.68188,0,0,0.00214,0.03907,0.95879,0,0.08045,0,1e-05,0.13917,0.85701,0.00381,0,0.02821,0,0,0.13917,0.86069,0.00014,0
"48:1:1","Raddish","Raddish","Control",2022-03-01 09:13:58,2013560,0.28779,0,0.00012,0.01284,0.98529,0.00174,0,109.725,114.321,108.211,0.00047,0.03754,0.95596,0.00276,0.00327,0,50.427,18351,0.204,14145.6,1.29731,39.09,0.68961,0,0,0.00119,0.02798,0.97083,0,0.09893,0,3e-05,0.09569,0.89967,0.00461,0,0.0313,0,0,0.09572,0.90418,1e-04,0
"48:1:1","Raddish","Raddish","Control",2022-03-02 13:23:36,2048250,0.28291,2e-05,7e-05,0.00985,0.98895,0.00112,0,108.131,112.268,109.024,0.00029,0.03381,0.96008,0.00328,0.00254,0,51.576,18942.3,0.21,14838.1,1.27641,34.597,0.69377,0,0,0.00119,0.02419,0.97462,0,0.0923,0,0,0.12127,0.87666,0.00207,0,0.02844,0,9e-05,0.12118,0.87872,1e-05,0
"48:1:1","Raddish","Raddish","Control",2022-03-03 09:30:13,2103240,0.28043,5e-05,0.00018,0.01235,0.98636,0.00106,0,109.574,113.778,109.043,0.00059,0.03518,0.95807,0.00279,0.00337,0,49.118,19194.7,0.213,14518.1,1.32263,35.663,0.69577,0,0,0.00048,0.02819,0.97133,0,0.08968,1e-05,3e-05,0.12863,0.86855,0.00278,0,0.02858,0,0,0.12867,0.87127,6e-05,0
"48:1:1","Raddish","Raddish","Control",2022-03-04 13:20:06,2028630,0.25371,1e-05,0.00027,0.01862,0.98091,0.00019,0,105.783,109.726,111.128,0.00068,0.04818,0.94211,0.00319,0.00584,0,50.738,19177.2,0.213,14848.3,1.29153,32.04,0.68792,0,2e-05,0.00096,0.04183,0.9572,0,0.06477,0,2e-05,0.24154,0.75401,0.00442,0,0.02369,0,0,0.24157,0.75821,0.00016,6e-05
"48:1:1","Raddish","Raddish","Control",2022-03-07 13:33:28,2476620,0.26273,0,0.00021,0.00856,0.99111,0.00013,0,113.019,117.407,113.293,0.00022,0.02933,0.96616,0.0026,0.00169,0,51.289,21913.2,0.243,17069.7,1.28152,29.16,0.70067,0,0,0.00064,0.02308,0.97628,0,0.05489,0,1e-05,0.28021,0.71636,0.00341,0,0.01809,0,0,0.28022,0.71968,8e-05,2e-05
"49:1:1","Raddish","Raddish","Control",2022-02-02 15:26:36,209135,-0.04548,1e-05,0.00325,0.66624,0.3304,1e-04,0,15.242,51.184,21.7615,0.02198,0.78465,0.03235,0.0035,0.15752,0,42.776,13720.8,0.152,9324.66,1.47243,10.745,0.27066,0,0,0.03236,0.93239,0.03525,0,0.30509,0,0,0.01068,0.91569,0.07362,0,0.25898,0,4e-05,0.01065,0.98066,0.00865,0
"49:1:1","Raddish","Raddish","Control",2022-02-07 11:49:24,485821,0.03655,6e-05,0.00234,0.47682,0.5206,0.00018,0,39.633,56.198,39.1216,0.01531,0.7088,0.18025,0.00291,0.09273,0,44.836,12258.1,0.136,8633.25,1.41824,36.576,0.36532,0,0,0.01788,0.76329,0.21884,0,0.29202,0,0,0.01195,0.92839,0.05966,0,0.21918,0,0,0.01195,0.98051,0.00754,0
"49:1:1","Raddish","Raddish","Control",2022-02-09 13:40:06,492549,0.11209,0,0.00065,0.32196,0.67693,0.00045,0,44.25,54.371,61.1495,0.0078,0.55648,0.38228,0.00561,0.04782,0,47.473,11131,0.124,8204.61,1.3569,40.675,0.46604,0,0,0.01435,0.50528,0.48037,0,0.23642,0,3e-05,0.03097,0.92505,0.04395,0,0.15888,0,0,0.031,0.96536,0.00364,0
