"unit","genotype","g_alias","treatment","timestamp","Digital biomass [mm³]","greenness average","greenness bin0","greenness bin1","greenness bin2","greenness bin3","greenness bin4","greenness bin5","Height [mm]","Height Max [mm]","hue average [°]","hue bin0","hue bin1","hue bin2","hue bin3","hue bin4","hue bin5","Leaf angle [°]","Leaf area [mm²]","Leaf area index [mm²/mm²]","Leaf area (projected) [mm²]","Leaf inclination [mm²/mm²]","Light penetration depth [mm]","NDVI average","NDVI bin0","NDVI bin1","NDVI bin2","NDVI bin3","NDVI bin4","NDVI bin5","NPCI average","NPCI bin0","NPCI bin1","NPCI bin2","NPCI bin3","NPCI bin4","NPCI bin5","PSRI average","PSRI bin0","PSRI bin1","PSRI bin2","PSRI bin3","PSRI bin4","PSRI bin5"
"70:1:1","Raddish","Raddish","Control",2022-02-02 15:38:37,175641,-0.05039,1e-05,0.00218,0.67524,0.32251,7e-05,0,12.932,46.262,20.5287,0.02209,0.77953,0.02322,0.0042,0.17096,0,44.274,13581.5,0.151,9479.86,1.43243,8.042,0.25894,0,0,0.04009,0.93444,0.02548,0,0.2893,0,0,0.01208,0.93305,0.05487,0,0.25483,0,0.00017,0.01191,0.9803,0.00763,0
"70:1:1","Raddish","Raddish","Control",2022-02-09 13:52:02,545824,0.11905,3e-05,0.00155,0.26046,0.73657,0.00139,0,42.379,56.679,65.205,0.01127,0.55861,0.35163,0.01645,0.06204,0,44.79,12879.6,0.143,9072.44,1.4194,39.845,0.5017,0,0,0.00941,0.44519,0.5454,0,0.22487,0,0.00031,0.07505,0.88394,0.04071,0,0.13629,0,0,0.07536,0.9195,0.00514,0
"70:1:1","Raddish","Raddish","Control",2022-02-16 11:50:55,1192950,0.26137,1e-05,6e-05,0.02169,0.97693,0.0013,0,87.538,92.753,109.907,0.00063,0.04975,0.94028,0.004,0.00533,0,52.844,13627.7,0.151,10855.4,1.2547,34.817,0.65291,0,0,0.0025,0.04836,0.94914,0,0.0775,1e-05,5e-05,0.15905,0.83841,0.00248,0,0.03042,0,0,0.15911,0.84073,0.00016,0
"70:1:1","Raddish","Raddish","Control",2022-02-23 13:47:02,1666690,0.25998,2e-05,0.00041,0.02092,0.97731,0.00134,0,98.492,100.917,108.518,0.00089,0.06524,0.92263,0.00559,0.00565,0,49.706,16922.1,0.188,12897.4,1.31105,45.609,0.66722,0,1e-05,0.00179,0.0431,0.9551,0,0.09005,7e-05,0.00017,0.14793,0.84277,0.00906,0,0.03154,3e-05,0.00019,0.14794,0.85146,0.00032,5e-05
"70:1:1","Raddish","Raddish","Control",2022-03-02 13:12:41,1938300,0.20765,0.00012,0.00028,0.03537,0.96345,0.00078,0,102.671,118.728,112.603,0.0017,0.0911,0.88573,0.00977,0.0117,0,47.094,18878.7,0.21,13808.6,1.36521,54.845,0.67087,0,0,0.00234,0.06346,0.9342,0,0.04289,7e-05,0.00037,0.36368,0.6326,0.00328,0,0.01853,0,0,0.36412,0.63566,0.00022,0
"70:1:1","Raddish","Raddish","Control",2022-03-09 09:19:32,2288950,0.2131,0,0,0.01341,0.98648,1e-04,0,108.755,126.131,117.565,0.00046,0.04224,0.94647,0.00697,0.00385,0,46.12,21046.7,0.234,15157.4,1.38734,33.699,0.68564,0,0,0.00145,0.03485,0.9637,0,0.02026,0,1e-05,0.47959,0.52014,0.00026,0,0.00767,2e-05,2e-05,0.47957,0.52036,4e-05,0
"71:1:1","Raddish","Raddish","Control",2022-02-02 15:57:07,193060,-0.04775,0,0.00116,0.68417,0.31464,3e-05,0,13.399,40.967,20.5179,0.01811,0.7946,0.02125,0.00612,0.15992,0,42.253,14408.2,0.16,9687.89,1.48717,8.031,0.24766,0,0,0.04983,0.92847,0.0217,0,0.28724,0,0,0.01722,0.92383,0.05895,0,0.25435,0,0,0.01722,0.97676,0.00602,0
"71:1:1","Raddish","Raddish","Control",2022-02-09 14:04:16,480873,0.07812,0,0.00089,0.35006,0.64891,0.00013,0,40.467,50.843,50.8202,0.01027,0.68027,0.24018,0.0064,0.06289,0,45.208,11883.2,0.132,8428.23,1.40908,37.064,0.41167,0,0,0.01456,0.63539,0.35005,0,0.26114,0,4e-05,0.02132,0.93806,0.04058,0,0.18498,0,3e-05,0.02133,0.97304,0.0056,0
"71:1:1","Raddish","Raddish","Control",2022-02-16 11:58:11,1314230,0.28347,1e-05,6e-05,0.0163,0.97299,0.01064,0,80.931,87.941,108.018,0.00073,0.05599,0.93603,0.00299,0.00425,0,53.347,16238.9,0.18,13024.3,1.24645,31.451,0.65979,0,0,0.00107,0.04241,0.95653,0,0.09454,0,2e-05,0.0654,0.93093,0.00366,0,0.03508,0,0,0.06541,0.93427,0.00032,0
"71:1:1","Raddish","Raddish","Control",2022-02-23 13:54:40,2129720,0.31234,0,3e-05,0.00723,0.99164,0.0011,0,96.712,104.167,105.422,0.00034,0.03037,0.96575,0.00188,0.00166,0,53.106,22021.1,0.245,17579.4,1.25037,32.21,0.65561,0,0,0.00088,0.02573,0.9734,0,0.13442,0,3e-05,0.02655,0.97175,0.00167,0,0.04698,0,0,0.02658,0.97328,0.00014,0
"71:1:1","Raddish","Raddish","Control",2022-03-02 13:07:51,3009410,0.31175,0,0.00011,0.00396,0.99311,0.00282,0,116.868,124.806,107.979,0.00015,0.01664,0.98123,0.00091,0.00107,0,49.845,25750.5,0.286,19676.9,1.30836,30.27,0.69711,0,0,9e-05,0.01739,0.98252,0,0.11141,0,0,0.05947,0.93934,0.00118,0,0.03398,0,0,0.05947,0.94051,1e-05,0
"72:1:1","Raddish","Raddish","Control",2022-02-02 15:59:31,198713,-0.04471,1e-05,0.00175,0.66825,0.32999,0,0,13.928,24.813,20.8907,0.01996,0.77611,0.02519,0.00576,0.17298,0,41.023,14267.4,0.159,9363.99,1.52349,10.729,0.24483,0,0,0.04858,0.92731,0.02411,0,0.27404,0,0,0.01662,0.93518,0.0482,0,0.24748,0,0,0.01662,0.97736,0.00602,0
"72:1:1","Raddish","Raddish","Control",2022-02-09 13:58:21,422997,0.10077,3e-05,0.00117,0.3414,0.65669,0.00071,0,33.603,37.115,55.526,0.01022,0.60796,0.3102,0.00702,0.06459,0,45.604,12588,0.14,8990.47,1.39952,30.647,0.43522,0,0,0.01567,0.56125,0.42308,0,0.25298,0,1e-05,0.02512,0.93704,0.03783,0,0.17439,0,0,0.02513,0.96796,0.00691,0
"72:1:1","Raddish","Raddish","Control",2022-02-16 12:00:08,983889,0.25437,1e-05,9e-05,0.05271,0.94675,0.00044,0,60.427,63.184,105.13,0.00128,0.11915,0.86114,0.00808,0.01036,0,50.813,16282.2,0.181,12590.5,1.29015,40.741,0.64358,0,0,0.00164,0.09081,0.90755,0,0.09763,3e-05,1e-04,0.08671,0.90911,0.00406,0,0.04443,0,2e-05,0.08681,0.91309,8e-05,0
"72:1:1","Raddish","Raddish","Control",2022-02-23 13:50:04,1212350,0.27324,0,0.00077,0.02816,0.9708,0.00027,0,69.012,72.57,105.423,0.00068,0.07445,0.91266,0.00593,0.00629,0,47.687,17567.3,0.195,12972.8,1.35228,27.462,0.66057,0,0,0.0026,0.05291,0.94449,0,0.11034,2e-05,6e-05,0.06345,0.93237,0.0041,0,0.04178,0,0,0.06353,0.93628,2e-04,0
"73:1:1","Raddish","Raddish","Control",2022-02-02 15:39:33,142945,-0.04984,1e-05,0.00241,0.6801,0.3156,0.00188,0,10.905,41.774,19.8218,0.02257,0.75419,0.02788,0.00517,0.1902,0,44.106,13107.8,0.146,9116.63,1.43678,6.391,0.25619,0,0,0.04416,0.92794,0.0279,0,0.27944,0,0,0.01595,0.93379,0.05026,0,0.24819,0,0,0.01595,0.97601,0.00804,0
"73:1:1","Raddish","Raddish","Control",2022-02-09 13:52:25,600930,0.1064,0,0.00062,0.34066,0.65259,0.00613,0,49.689,54.957,55.6656,0.01076,0.59386,0.32097,0.00646,0.06795,0,46.41,12093.8,0.134,8761.28,1.38062,46.459,0.44354,0,0,0.01245,0.56437,0.42318,0,0.25213,4e-05,0.00013,0.02629,0.93399,0.03954,0,0.17173,0,0,0.02647,0.96723,0.0063,0
"73:1:1","Raddish","Raddish","Control",2022-02-16 11:52:31,1365810,0.26366,3e-05,0.00024,0.03056,0.96561,0.00356,0,83.07,85.883,109.074,0.00146,0.08255,0.898,0.00858,0.00941,0,52.04,16441.7,0.183,12946.6,1.26831,48.75,0.66931,0,0,0.00236,0.05189,0.94576,0,0.07648,2e-05,0.00031,0.13958,0.85625,0.00383,0,0.02934,0,0,0.13992,0.85983,0.00025,0
"73:1:1","Raddish","Raddish","Control",2022-02-23 13:44:59,1860430,0.30915,0,2e-04,0.00941,0.98868,0.00171,0,94.166,99.416,106.454,0.00037,0.03,0.96554,0.00227,0.00182,0,52.929,19756.8,0.22,15725.9,1.2533,23.983,0.67722,0,0,0.00146,0.02431,0.97422,0,0.12419,0,1e-04,0.04493,0.95088,0.00408,0,0.04019,0,0,0.04503,0.95495,2e-05,0
"73:1:1","Raddish","Raddish","Control",2022-03-02 13:14:22,2462890,0.29675,3e-05,0.00152,0.0169,0.97749,0.00406,0,109.111,114.34,107.909,0.00069,0.04416,0.94803,0.00275,0.00436,0,47.462,22572.4,0.251,16616.4,1.35713,42.698,0.69749,0,0,0.00126,0.03002,0.96872,0,0.11089,0,6e-05,0.12656,0.8675,0.00587,0,0.03335,0,0,0.12662,0.87336,2e-05,0
"74:1:1","Raddish","Raddish","Control",2022-02-02 15:56:16,149801,-0.04761,5e-05,0.00317,0.67512,0.32163,3e-05,0,11.381,39.336,21.8548,0.02026,0.80182,0.03033,0.0053,0.14229,0,43.286,13162.8,0.146,9025.06,1.45845,7.037,0.2769,0,0,0.02692,0.94104,0.03204,0,0.3203,0,0,0.01243,0.90654,0.08103,0,0.26591,0,0,0.01243,0.97888,0.00869,0
"74:1:1","Raddish","Raddish","Control",2022-02-09 13:57:58,572603,0.10271,7e-05,0.0014,0.36071,0.63724,0.00059,0,52.218,56.862,55.1646,0.011,0.56068,0.35503,0.00621,0.06708,0,47.795,10965.5,0.122,8121.17,1.34996,48.597,0.43012,0,0,0.01517,0.58322,0.40161,0,0.26484,0,0,0.01431,0.93798,0.04771,0,0.18036,0,1e-05,0.0143,0.98038,0.0053,0
"74:1:1","Raddish","Raddish","Control",2022-02-16 12:03:15,1172700,0.29016,0,0.00011,0.03189,0.96758,0.00042,0,66.334,75.85,101.713,0.00184,0.08616,0.89632,0.00521,0.01047,0,53.106,17678.7,0.196,14122.6,1.25038,40.966,0.62678,0,0,0.00289,0.05592,0.94119,0,0.14313,0,1e-04,0.02857,0.96893,0.00239,0,0.05759,0,0,0.02868,0.97127,6e-05,0
"74:1:1","Raddish","Raddish","Control",2022-02-23 13:53:48,2442410,0.30324,0,0.00215,0.01107,0.98658,2e-04,0,87.155,98.042,104.965,0.00048,0.04009,0.95364,0.00274,0.00305,0,48.692,28023.7,0.311,20994.3,1.33122,42.229,0.65433,0,0,0.00074,0.03905,0.96022,0,0.13078,0,1e-05,0.01818,0.97508,0.00673,0,0.0474,0,2e-05,0.01817,0.9818,1e-05,0
"74:1:1","Raddish","Raddish","Control",2022-03-02 13:09:59,3609760,0.32913,0,0,0.00227,0.99192,0.00581,0,109.202,122.088,104.761,8e-05,0.01999,0.97857,0.00075,0.00061,0,46.392,33055.7,0.367,23918,1.38105,38.455,0.68171,0,0,0.00036,0.02437,0.97527,0,0.14808,0,0,0.01287,0.98687,0.00025,0,0.04677,0,0,0.01287,0.9869,0.00016,7e-05
"74:1:1","Raddish","Raddish","Control",2022-03-09 09:16:36,4587370,0.31527,0,0.00017,0.00263,0.99606,0.00115,0,119.517,130.992,106.836,5e-05,0.02333,0.97514,0.00082,0.00066,0,45.262,38382.8,0.426,27261.6,1.40775,46.432,0.69233,0,0,0,0.02887,0.97113,0,0.11883,0,0,0.0314,0.96756,0.00105,0,0.03771,0,0,0.0314,0.9686,0,0
"75:1:1","Raddish","Raddish","Control",2022-02-02 15:58:47,187803,-0.04659,3e-05,0.00281,0.66801,0.32904,1e-04,0,13.887,36.726,20.7526,0.022,0.75935,0.03232,0.00442,0.18191,0,41.196,13524,0.15,8902.87,1.51824,9.128,0.25339,0,0,0.04727,0.92138,0.03135,0,0.27708,0,0,0.0153,0.93372,0.05098,0,0.24704,0,0,0.0153,0.97818,0.00652,0
